Time,Temp,Dew,SeaP,WD,WS,rain0,rain6,area
2020-01-18,6.078171182266012,1.204094827586207,1022.9153940886702,181.86576354679804,1.8326149425287352,0.0,0.18202996715927747,CS
2020-01-19,7.023522167487685,1.3388033661740555,1023.6245689655174,181.2170566502463,1.6363772577996718,0.0,0.0589080459770115,CS
2020-01-20,8.68149630541872,2.2349035303776685,1021.8758928571428,160.99261083743843,1.7984503284072255,0.0,0.0886206896551724,CS
2020-01-21,10.059944581280789,5.055330459770113,1019.3677955665024,170.5551108374384,2.491908866995074,0.0,0.5032512315270936,CS
2020-01-22,11.033004926108374,5.8525964696223305,1017.7532635467982,176.8725369458128,2.413386699507389,0.0,1.129423234811166,CS
2020-01-23,9.614747536945814,5.100595238095239,1019.403294334975,170.15917487684726,2.296459359605911,0.0,2.077970032840722,CS
2020-01-24,7.353832101806239,4.828446223316914,1023.5682368637109,157.75472085385877,2.508082922824302,0.0,3.9229700328407233,CS
2020-01-25,4.955080049261084,2.9966030377668305,1024.391748768473,169.67415845648605,2.131518883415435,0.0,3.943721264367817,CS
2020-01-26,4.711330049261084,1.5391009852216748,1022.0829125615767,171.05326354679804,2.2409380131362884,0.0,1.964365763546798,CS
2020-01-27,4.3433497536945795,0.3015599343185552,1021.6625923645319,170.98101395730706,1.856147372742201,0.0,0.14039819376026272,CS
2020-01-28,4.603546798029557,0.3037376847290639,1024.002536945813,184.15517241379314,1.6270094417077177,0.0,0.1201642036124795,CS
2020-01-29,5.561145320197044,0.05237068965517248,1025.1734913793102,180.1355911330049,1.66134236453202,0.0,0.03166666666666667,CS
2020-01-30,6.256773399014778,0.13963464696223324,1023.4836514778325,175.47054597701148,1.7979720853858792,0.0,0.16241789819376024,CS
2020-01-31,7.142672413793104,0.47013546798029576,1022.3660098522166,175.90517241379308,1.5450020525451558,0.0,0.11158456486042691,CS
2020-02-01,8.402411740558293,1.7821633825944168,1021.7354987684728,166.2801724137931,1.7041297208538588,0.0,0.3713628899835797,CS
2020-02-02,7.633959359605911,3.9963054187192117,1023.940024630542,176.81403940886693,1.787635467980295,0.0,1.2805131362889985,CS
2020-02-03,7.297321428571429,4.108788998357964,1024.5301108374383,172.44550492610838,1.5915825123152716,0.0,1.082588259441708,CS
2020-02-04,8.738834154351395,4.355533661740559,1022.9188423645318,164.7594417077175,1.4586986863711,0.0,0.3386124794745484,CS
2020-02-05,9.401077586206895,4.06537356321839,1020.2750923645316,153.06034482758622,2.226241789819375,0.0,1.4790147783251235,CS
2020-02-06,7.477247536945814,3.905972906403941,1022.3174568965518,150.80818965517238,2.394817323481117,0.0,4.016408045977012,CS
2020-02-07,7.297660098522167,3.4707409688013136,1026.4065578817738,160.30172413793107,2.036381362889984,0.0,0.38419129720853856,CS
2020-02-08,7.1889778325123155,3.2948275862068965,1029.5289408866995,166.36822660098522,1.8623357963875202,0.0,0.401252052545156,CS
2020-02-09,8.018165024630543,3.6242302955665013,1027.4790024630543,174.4895320197044,1.5567692939244666,0.0,0.4354351395730706,CS
2020-02-10,9.288823891625617,5.357081280788178,1021.3909482758618,169.96366995073893,1.7577770935960597,0.0,1.0861699507389164,CS
2020-02-11,10.871982758620689,6.989558702791462,1019.0266625615765,183.1699507389163,1.8335981116584563,0.0,1.5183908045977008,CS
2020-02-12,12.821767241379312,8.609928160919539,1016.4012931034483,180.87838669950744,1.6888669950738922,0.0,1.0528776683087027,CS
2020-02-13,14.212797619047622,9.566933497536947,1011.90933908046,171.95114942528735,2.0065681444991785,0.0,1.4649425287356321,CS
2020-02-14,14.08445197044335,9.969129720853859,1012.4052339901478,173.1607142857143,2.4954741379310352,0.0,2.4865599343185547,CS
2020-02-15,6.289039408866996,2.840517241379311,1023.627616995074,168.75307881773395,3.357122331691297,0.0,5.272015599343187,CS
2020-02-16,4.6035406403940895,-1.9704433497536942,1029.9529248768474,173.4639778325123,,0.0,0.3711781609195402,CS
2020-02-17,6.098060344827586,-1.8480295566502463,1031.2890086206896,163.7998768472906,,0.0,0.013563218390804597,CS
2020-02-18,7.811545566502458,-0.7001231527093597,1026.2059729064038,163.6983374384236,1.8261453201970446,0.0,0.09620689655172415,CS
2020-02-19,9.120782019704434,2.203479064039409,1023.9922352216748,181.67179802955664,1.5491256157635467,0.0,0.14129310344827584,CS
2020-02-20,10.991194581280787,3.886740558292283,1025.4006773399014,162.4442733990148,,0.0,0.25749589490968805,CS
2020-02-21,11.182050492610832,6.03592775041051,1029.105172413793,183.96366995073893,1.6898542692939247,0.0,0.3594252873563219,CS
2020-02-22,12.227185960591136,6.631896551724139,1027.3519396551724,162.87807881773398,1.8520751231527088,0.0,0.019655172413793106,CS
2020-02-23,14.464624384236446,7.778171182266012,1020.6191502463055,177.67980295566505,2.184768062397373,0.0,0.04017241379310345,CS
2020-02-24,16.219796798029563,8.782450738916257,1015.394550492611,189.25338669950742,2.650720443349754,0.0,0.0024999999999999996,CS
2020-02-25,16.70506773399015,10.025190886699509,1016.230110837438,185.05689655172415,1.9014224137931037,0.0,0.017413793103448275,CS
2020-02-26,15.812079228243023,10.244550492610836,1018.4432573891623,159.58025451559936,2.2531424466338255,0.0,0.11143267651888343,CS
2020-02-27,14.276262315270937,10.094343185550084,1017.6530788177342,152.14993842364532,2.433013136288998,0.0,0.4502175697865354,CS
2020-02-28,13.40652709359606,9.359215927750412,1015.9942528735629,181.02586206896555,2.10501026272578,0.0,1.1735652709359605,CS
2020-02-29,13.750123152709364,8.789029146141214,1014.3526580459774,172.19509441707717,2.055954433497537,0.0,2.697727832512315,CS
2020-03-01,12.82712438423645,7.534246715927752,1017.6725061576354,161.8549876847291,2.3659277504105094,0.0,0.7116420361247947,CS
2020-03-02,11.026970443349754,6.219930213464696,1018.7653633004923,153.43780788177344,2.4535652709359606,0.0,1.5188567323481117,CS
2020-03-03,8.963362068965518,6.273706896551723,1021.6904248768476,174.5200123152709,2.1901498357963876,0.0,2.680008210180625,CS
2020-03-04,9.040517241379314,5.579751642036125,1023.2342980295572,166.62838669950742,1.821089901477833,0.0,0.8760981116584566,CS
2020-03-05,10.853448275862066,5.745392036124796,1018.5752463054187,147.98306650246306,1.9753674055829227,0.0,0.3921839080459771,CS
2020-03-06,12.637253694581279,7.903725369458129,1013.8241687192118,182.99291871921184,2.1320915435139574,0.0,1.8555788177339905,CS
2020-03-07,14.440948275862068,9.430387931034485,1011.1528940886698,170.05880541871923,2.0305726600985223,0.0,1.1736268472906402,CS
2020-03-08,15.542826354679804,10.113875205254514,1006.3899322660099,177.20658866995072,2.909940476190477,0.0,2.7176128899835805,CS
2020-03-09,13.216830870279143,8.525821018062395,1013.3523501642035,190.44868637110017,2.7449137931034486,0.0,3.0381342364532022,CS
2020-03-10,11.399692118226602,5.155798440065682,1019.6540024630542,184.6850369458128,1.9678735632183904,0.0,0.17706896551724138,CS
2020-03-11,12.372536945812808,6.323953201970444,1016.2059421182265,164.18780788177338,1.9902545155993439,0.0,2.134076354679803,CS
2020-03-12,13.383374384236449,8.38463669950739,1014.8676416256159,179.46213054187194,1.8904146141215104,0.0,2.8388382594417076,CS
2020-03-13,13.707173645320196,8.198994252873565,1020.307604679803,167.698275862069,2.2383107553366175,0.0,0.48322865353037764,CS
2020-03-14,13.010560344827585,5.1886802134646945,1020.9347598522171,166.66769293924466,2.0120997536945815,0.0,0.049080459770114944,CS
2020-03-15,14.466933497536951,4.9505952380952385,1017.7863813628899,172.83148604269294,1.8627298850574712,0.0,0.11548850574712644,CS
2020-03-16,13.90431034482759,7.100297619047619,1018.7783866995072,181.69088669950742,,0.0,0.5778078817733991,CS
2020-03-17,12.68927339901478,8.14104064039409,1019.3897290640392,198.8402093596059,,0.0,1.406356732348112,CS
2020-03-18,14.429538177339905,8.340853858784895,1015.1298091133003,194.4958128078818,1.786576354679803,0.0,0.909090722495895,CS
2020-03-19,15.905695812807886,8.189027093596058,1015.210314039409,174.9698275862069,1.6360119047619053,0.0,0.37227011494252876,CS
2020-03-20,18.065240147783257,9.370447454844008,1011.2666256157636,186.93134236453204,2.2570874384236452,0.0,0.23704022988505744,CS
2020-03-21,20.15227832512316,12.154371921182268,1009.1507389162563,194.10991379310343,2.816841133004925,0.0,1.2765517241379312,CS
2020-03-22,18.69864532019705,12.687167487684723,1012.765578817734,164.72229064039408,2.166564039408867,0.0,3.2169252873563217,CS
2020-03-23,17.157666256157636,12.183282019704434,1014.4422721674878,157.81465517241384,1.8986042692939247,0.0,2.4218390804597703,CS
2020-03-24,17.60687602627258,12.523809523809522,1011.9540229885056,166.7306650246305,1.948228653530378,0.0,0.593132183908046,CS
2020-03-25,19.71211001642036,12.897465106732346,1007.7792590311983,185.63064449917897,2.619977422003284,0.0,0.3223275862068965,CS
2020-03-26,19.617405582922824,13.534205665024631,1008.8485324302136,174.40886699507394,2.760170361247947,0.0,2.308762315270936,CS
2020-03-27,13.967887931034484,9.660816912972084,1015.2587746305418,152.40979064039408,3.166748768472906,0.0,4.846615353037768,CS
2020-03-28,9.906527093596061,5.541590722495897,1016.7174568965518,133.6481937602627,2.837458949096879,0.0,2.211527093596059,CS
2020-03-29,9.273604269293925,5.62227011494253,1015.4252976190475,163.136288998358,,0.0,4.393602216748768,CS
2020-03-30,10.570566502463056,5.628879310344827,1015.1478653530377,158.10775862068965,,0.0,1.0678530377668307,CS
2020-03-31,12.468842364532025,6.544919950738917,1015.2765701970443,180.32543103448273,,0.0,0.8165907224958949,CS
2020-04-01,13.887869458128076,6.862869458128079,1015.9259441707716,143.32974137931032,2.2193555008210177,0.0,1.454714696223317,CS
2020-04-02,12.68431855500821,8.44855090311987,1017.7613916256157,153.2481527093596,2.1477729885057473,0.0,3.122422003284072,CS
2020-04-03,11.946366995073895,8.46634852216749,1020.1468288177343,168.6560960591133,2.0948275862068964,0.0,2.1620484400656816,CS
2020-04-04,12.100646551724138,7.748706896551725,1022.2420874384236,173.7145935960591,,0.0,0.8546449096880133,CS
2020-04-05,12.266133004926107,7.266974548440066,1021.1530172413793,167.8235837438424,1.8456096059113298,0.0,0.4818021346469622,CS
2020-04-06,12.9504618226601,7.233538587848934,1018.1817733990148,163.9196428571429,,0.0,0.29138136288998356,CS
2020-04-07,14.638269704433496,7.182604679802955,1016.7782943349753,170.57758620689657,1.7574917898193747,0.0,0.343762315270936,CS
2020-04-08,15.649938423645322,7.93731527093596,1017.2067426108374,167.4769088669951,1.6642959770114942,0.0,0.4367159277504105,CS
2020-04-09,18.15972906403941,8.64331896551724,1015.3959359605916,177.21243842364535,1.8933908045977013,0.0,0.1794027093596059,CS
2020-04-10,17.566810344827587,10.214244663382598,1014.827001231527,162.94334975369463,2.7660262725779967,0.0,2.248526272577996,CS
2020-04-11,12.287274220032842,7.703413382594419,1020.786720032841,192.77986453201981,2.7814552545155986,0.0,2.7035960591133,CS
2020-04-12,12.730603448275858,4.8052032019704445,1021.6882697044335,185.30357142857147,2.403530377668309,0.0,0.10141420361247945,CS
2020-04-13,13.836843185550087,4.858107553366173,1019.3090311986862,178.83128078817737,,0.0,0.36082717569786543,CS
2020-04-14,15.484913793103448,7.073029556650246,1014.8462438423644,179.83312807881768,1.9509031198686373,0.0,0.08402093596059114,CS
2020-04-15,19.631711822660098,8.573706896551725,1009.893380541872,177.62961822660097,2.367395320197044,0.0,0.0012315270935960591,CS
2020-04-16,21.819088669950748,11.617138752052544,1008.2545874384236,184.8147167487685,2.5330541871921177,0.0,0.017586206896551725,CS
2020-04-17,20.66083743842364,12.875143678160923,1010.3782635467979,169.09328817733996,2.5607553366174054,0.0,0.40850985221674874,CS
2020-04-18,18.61634852216749,12.96896551724138,1010.0691194581281,166.73552955665025,,0.0,1.8236658456486041,CS
2020-01-01,-8.795535714285714,-16.553928571428575,1035.0658928571431,166.9375,1.5434285714285714,0.0,0.0,MG
2020-01-02,-8.073214285714284,-14.571250000000001,1036.9767857142856,174.64464285714286,1.523392857142857,0.0,0.0,MG
2020-01-03,-7.591964285714285,-13.538214285714284,1035.1823214285714,175.25892857142858,1.6162500000000002,0.0,0.0,MG
2020-01-04,-5.273571428571429,-11.882321428571428,1028.9021428571427,133.67857142857142,2.562142857142857,0.0,0.0,MG
2020-01-05,-5.516607142857143,-8.628035714285714,1027.6292857142857,212.63214285714284,2.3200000000000003,0.0,1.3471428571428572,MG
2020-01-06,-9.17142857142857,-13.191964285714286,1033.0575000000001,185.04285714285714,2.2680357142857144,0.0,0.02,MG
2020-01-07,-11.764464285714286,-16.229642857142856,1035.01,157.95,1.5710714285714287,0.0,0.0,MG
2020-01-08,-11.968392857142858,-15.671607142857141,1034.6046428571428,175.7607142857143,1.7137499999999999,0.0,0.004,MG
2020-01-09,-12.752142857142855,-15.809285714285712,1035.3894642857144,198.925,1.7244642857142858,0.0,0.0,MG
2020-01-10,-11.799285714285713,-16.380000000000003,1036.379642857143,188.33214285714286,1.9039285714285714,0.0,0.01,MG
2020-01-11,-10.934000000000001,-15.13857142857143,1030.8937142857144,188.56857142857143,1.5155238095238095,0.0,0.06833333333333333,MG
2020-01-12,-14.192023809523809,-17.478392857142858,1033.305238095238,209.7315476190476,1.8860119047619044,0.0,0.05700000000000001,MG
2020-01-13,-14.74261904761905,-19.097857142857144,1036.6614285714286,178.53809523809522,1.938809523809524,0.0,-0.005,MG
2020-01-14,-12.78142857142857,-18.118928571428572,1032.7498214285717,145.275,2.2929166666666663,0.0,0.0,MG
2020-01-15,-10.41232142857143,-15.823035714285718,1035.3785714285714,169.41964285714283,1.4426190476190475,0.0,0.14,MG
2020-01-16,-9.296785714285715,-14.130535714285717,1033.9496428571429,188.7375,1.688214285714286,0.0,0.10216666666666667,MG
2020-01-17,-10.077142857142858,-13.615535714285716,1033.1994642857144,199.79107142857143,2.521428571428572,0.0,0.025166666666666664,MG
2020-01-18,-9.068214285714285,-16.105535714285715,1031.4555357142858,235.1535714285714,4.4730357142857144,0.0,0.01,MG
2020-01-19,-9.465714285714286,-17.214821428571426,1031.133392857143,216.51785714285717,3.0869642857142856,0.0,0.0,MG
2020-01-20,-8.291964285714286,-15.404821428571427,1027.524107142857,172.7875,2.8969642857142857,0.0,0.0,MG
2020-01-21,-7.281607142857143,-13.630714285714285,1025.4844642857147,190.56785714285715,2.0227976190476187,0.0,0.0,MG
2020-01-22,-7.089821428571428,-13.632142857142858,1029.0173214285714,210.85535714285714,2.346369047619048,0.0,0.0,MG
2020-01-23,-7.877678571428572,-14.373571428571427,1035.9832142857144,181.80357142857142,1.8151785714285715,0.0,0.0,MG
2020-01-24,-7.184285714285714,-13.592500000000001,1037.8076785714286,195.63214285714284,2.2025595238095237,0.0,0.0,MG
2020-01-25,-6.142142857142856,-13.076249999999998,1034.4960714285714,164.44285714285715,1.8385714285714285,0.0,0.0,MG
2020-01-26,-4.727142857142857,-10.203214285714285,1030.533035714286,142.9482142857143,2.0194642857142857,0.0,0.035,MG
2020-01-27,-5.399107142857142,-8.85982142857143,1028.2917857142857,180.71428571428572,1.594642857142857,0.0,0.07250000000000001,MG
2020-01-28,-6.77375,-10.818035714285715,1030.7896428571428,206.27321428571432,1.6528571428571428,0.0,0.002,MG
2020-01-29,-7.219285714285715,-12.576785714285716,1032.2103571428568,190.94642857142858,1.8010714285714287,0.0,0.006000000000000001,MG
2020-01-30,-6.270714285714286,-13.685357142857143,1028.5557142857144,193.22321428571428,2.519464285714286,0.0,-0.003333333333333333,MG
2020-01-31,-6.517857142857143,-15.908392857142857,1030.7616071428572,149.8517857142857,2.187321428571428,0.0,0.0,MG
2020-02-01,-6.885714285714286,-13.96767857142857,1030.5135714285714,197.2,2.1,0.0,0.023166666666666665,MG
2020-02-02,-10.121607142857144,-20.154464285714287,1035.3401785714289,226.7375,2.9575000000000005,0.0,0.024,MG
2020-02-03,-7.709464285714286,-18.30910714285714,1028.9654761904762,176.28035714285716,2.212738095238095,0.0,0.0,MG
2020-02-04,-6.6654761904761894,-18.25166666666667,1031.5530952380955,134.42142857142858,2.1885714285714286,0.0,0.0,MG
2020-02-05,-6.068928571428571,-15.73678571428571,1028.5858928571429,169.87142857142857,2.0298809523809527,0.0,0.0,MG
2020-02-06,-5.387857142857143,-13.976250000000002,1030.1667857142859,171.0482142857143,1.8648214285714286,0.0,0.0,MG
2020-02-07,-5.726428571428572,-14.01142857142857,1034.7748214285716,189.25714285714284,1.700595238095238,0.0,0.0,MG
2020-02-08,-3.5537499999999995,-13.996964285714284,1035.4276785714285,207.49642857142857,3.023392857142857,0.0,0.0,MG
2020-02-09,-0.6969642857142857,-15.341964285714287,1026.2717857142857,199.63392857142858,3.4274404761904753,0.0,0.0,MG
2020-02-10,0.4007142857142857,-15.304642857142857,1019.4283928571429,180.43035714285716,2.8801071428571428,0.0,0.0,MG
2020-02-11,0.8917857142857144,-13.687678571428572,1017.3983928571428,183.85535714285714,2.5768452380952382,0.0,0.0,MG
2020-02-12,2.1957142857142857,-12.965535714285712,1013.1153571428571,198.22321428571428,2.9841071428571424,0.0,0.0,MG
2020-02-13,-4.63125,-13.693928571428572,1021.4914285714285,190.78214285714284,4.555714285714286,0.0,0.35466666666666663,MG
2020-02-14,-13.216130952380954,-20.328630952380955,1043.2822023809524,250.45178571428568,4.192142857142857,0.0,0.07071428571428572,MG
2020-02-15,-11.632678571428572,-20.818035714285713,1044.6710714285714,267.3357142857143,3.7267857142857146,0.0,0.0,MG
2020-02-16,-8.365892857142857,-18.783928571428568,1041.385892857143,245.23571428571432,2.756785714285714,0.0,0.0,MG
2020-02-17,-5.124821428571429,-16.561249999999998,1037.195892857143,186.56607142857143,2.043095238095238,0.0,0.0,MG
2020-02-18,-3.428928571428572,-17.03035714285714,1028.6033928571428,215.0017857142857,2.588571428571428,0.0,0.0,MG
2020-02-19,-2.087142857142857,-16.244999999999997,1027.6791071428572,203.20892857142857,2.259880952380952,0.0,0.002,MG
2020-02-20,-3.015714285714286,-15.842321428571429,1032.5742857142857,258.6392857142857,4.7725,0.0,0.04533333333333333,MG
2020-02-21,-5.689107142857142,-17.534642857142856,1036.3253571428572,241.49107142857142,3.728214285714285,0.0,0.0,MG
2020-02-22,-2.1448214285714284,-16.650714285714283,1029.0096428571428,173.74821428571428,3.1751785714285714,0.0,0.0,MG
2020-02-23,3.4010714285714285,-12.013035714285717,1017.7744642857144,184.7,2.485357142857143,0.0,0.0,MG
2020-02-24,3.5260714285714285,-11.539642857142857,1016.9544642857143,227.8107142857143,3.0151785714285713,0.0,0.0,MG
2020-02-25,2.053214285714286,-11.961964285714284,1023.9976785714287,183.86607142857142,2.095892857142857,0.0,0.0,MG
2020-02-26,3.9830357142857147,-8.544642857142858,1025.380357142857,139.54642857142858,2.7626785714285713,0.0,0.146,MG
2020-02-27,2.9242857142857144,-4.7003571428571425,1020.2708928571428,187.9517857142857,3.0096428571428566,0.0,0.0,MG
2020-02-28,4.8342857142857145,-7.016964285714286,1014.3192857142858,188.51964285714286,3.4458928571428573,0.0,0.0,MG
2020-02-29,1.0582142857142856,-12.247499999999999,1023.7000000000002,246.55714285714285,4.130892857142857,0.0,0.0,MG
2020-03-01,-1.721607142857143,-18.50285714285714,1027.8535714285713,216.35535714285714,2.6849999999999996,0.0,0.0,MG
2020-03-02,-3.2257142857142846,-16.935357142857143,1027.3892857142857,241.00357142857143,4.911607142857142,0.0,0.07041666666666666,MG
2020-03-03,-5.045714285714286,-18.300892857142863,1031.5582142857143,125.41785714285716,2.3723809523809525,0.0,0.003333333333333333,MG
2020-03-04,-1.8112500000000005,-18.533571428571427,1026.0235714285714,161.26964285714286,2.7442857142857138,0.0,0.0,MG
2020-03-05,3.9605357142857143,-11.386607142857144,1014.1210714285714,205.72857142857143,3.313392857142857,0.0,0.0,MG
2020-03-06,1.023035714285714,-11.05482142857143,1017.0591071428571,223.6875,3.2753571428571426,0.0,0.02333333333333333,MG
2020-03-07,4.951785714285714,-12.53,1010.8380357142856,163.09464285714284,3.2963095238095237,0.0,0.0,MG
2020-03-08,1.1785714285714286,-8.389285714285716,1019.1216071428571,222.21964285714284,2.9882142857142857,0.0,0.6279999999999999,MG
2020-03-09,-2.7699999999999996,-18.93892857142857,1028.095,266.9767857142857,3.8726785714285716,0.0,0.012,MG
2020-03-10,-0.12035714285714291,-18.88696428571429,1020.8571428571428,210.63928571428568,3.3580357142857147,0.0,0.0,MG
2020-03-11,4.480892857142857,-16.75625,1015.1771428571428,209.83214285714286,4.304821428571428,0.0,0.0025,MG
2020-03-12,-1.133214285714286,-17.201785714285716,1029.1001785714286,163.375,3.6564285714285716,0.0,0.0025,MG
2020-03-13,-1.2449999999999999,-19.90625,1032.5828571428572,244.79107142857143,3.7892857142857146,0.0,0.0,MG
2020-03-14,1.44375,-16.909285714285712,1027.4651785714286,256.1392857142857,3.349464285714286,0.0,0.0,MG
2020-03-15,5.922142857142858,-16.551071428571426,1022.7221428571429,219.35535714285714,2.8001785714285714,0.0,0.0,MG
2020-03-16,6.6780357142857145,-18.398095238095237,1022.0478571428572,251.89642857142857,3.2841071428571427,0.0,0.0,MG
2020-03-17,9.013392857142858,-20.721071428571427,1015.7132142857142,239.52321428571432,4.351607142857143,0.0,0.0,MG
2020-03-18,4.018928571428572,-15.59892857142857,1018.1248214285713,239.18035714285716,4.351428571428571,0.0,0.008,MG
2020-03-19,9.13375,-14.35482142857143,1011.2489285714286,220.79821428571432,4.331071428571429,0.0,0.0,MG
2020-03-20,10.295892857142857,-8.042321428571428,1008.8185714285713,210.38928571428568,3.423928571428571,0.0,0.0,MG
2020-03-21,6.484285714285714,-10.245714285714286,1018.2007142857143,179.00714285714284,2.712023809523809,0.0,0.0,MG
2020-03-22,9.18,-12.57607142857143,1018.9933928571429,176.7267857142857,2.1286309523809526,0.0,0.0,MG
2020-03-23,10.22625,-5.122678571428572,1014.7935714285716,196.9857142857143,2.7375,0.0,0.484,MG
2020-03-24,9.498571428571429,-0.5307142857142861,1009.6880357142858,196.3642857142857,2.7096428571428572,0.0,0.0,MG
2020-03-25,4.696607142857143,-6.495,1015.0091071428571,136.1589285714286,4.647321428571429,0.0,0.8236666666666667,MG
2020-03-26,-0.1487499999999998,-14.920892857142857,1029.9994642857143,125.77857142857142,2.9842857142857144,0.0,0.0,MG
2020-03-27,1.0662500000000001,-18.541071428571424,1029.7953571428573,138.8642857142857,2.689107142857143,0.0,0.0,MG
2020-03-28,3.9837499999999992,-8.411785714285713,1019.7980357142858,172.93214285714285,2.9663690476190476,0.0,0.10333333333333332,MG
2020-03-29,6.53767857142857,-10.579107142857145,1014.6878571428572,190.38392857142858,2.843988095238095,0.0,0.0,MG
2020-03-30,8.167321428571428,-11.029285714285717,1015.2439285714285,215.70535714285717,4.107678571428571,0.0,0.0,MG
2020-03-31,3.9096428571428574,-16.856071428571425,1024.2308928571429,132.5732142857143,4.349464285714285,0.0,0.0,MG
2020-04-01,2.660892857142857,-19.84285714285714,1027.0198214285715,109.9875,2.6460714285714286,0.0,0.0,MG
2020-04-02,4.8775,-19.082142857142856,1028.2764285714286,133.99107142857142,2.4804166666666667,0.0,0.0,MG
2020-04-03,7.965178571428572,-16.93625,1027.0935714285713,153.03035714285716,2.4301190476190473,0.0,0.0,MG
2020-04-04,10.360714285714286,-15.889464285714288,1024.3319642857143,166.6732142857143,1.9695238095238092,0.0,0.0,MG
2020-04-05,10.666428571428572,-11.136964285714283,1019.0669642857141,171.83392857142857,2.210178571428572,0.0,0.0,MG
2020-04-06,12.16470238095238,-10.664523809523809,1016.6676785714286,158.85476190476192,2.3213095238095236,0.0,0.0,MG
2020-04-07,11.770892857142856,-9.782321428571429,1014.6317857142856,171.29285714285714,2.7224999999999997,0.0,0.03,MG
2020-04-08,10.931785714285715,-14.358750000000004,1014.4335714285714,157.45357142857142,3.982321428571429,0.0,0.0,MG
2020-04-09,7.592321428571428,-14.366250000000003,1021.18625,97.35714285714286,4.455357142857143,0.0,0.0,MG
2020-04-10,5.201071428571429,-14.15392857142857,1029.9475,87.30178571428571,3.5919642857142855,0.0,0.0,MG
2020-04-11,6.191428571428571,-14.651964285714282,1031.147857142857,108.63214285714284,2.630357142857142,0.0,0.0,MG
2020-04-12,8.57607142857143,-18.130357142857143,1025.6398214285714,154.10892857142858,2.055,0.0,0.0,MG
2020-04-13,11.590535714285716,-16.28946428571428,1014.0757142857144,182.28571428571428,2.6810714285714288,0.0,0.0,MG
2020-04-14,13.768392857142857,-11.756249999999998,1007.4360714285715,179.3357142857143,3.4410714285714286,0.0,0.0,MG
2020-04-15,8.768392857142858,-9.666964285714286,1011.6333928571428,201.33035714285717,4.600535714285715,0.0,0.0,MG
2020-04-16,7.67375,-9.447678571428572,1019.3816071428571,227.32142857142858,4.000416666666667,0.0,0.0,MG
2020-04-17,11.650119047619047,-10.52547619047619,1017.8749404761905,110.45,2.7489880952380954,0.0,0.0,MG
2020-04-18,8.440892857142858,-0.23553571428571418,1014.8576785714286,188.2625,3.236428571428571,0.0,0.6461666666666667,MG
2020-01-01,-8.825824175824174,-18.587637362637363,1034.600412087912,195.60164835164835,1.7666391941391941,0.0,0.0,NCP
2020-01-02,-7.153159340659343,-16.319368131868128,1035.1767857142856,210.5934065934066,1.6479853479853483,0.0,0.0,NCP
2020-01-03,-5.185851648351648,-14.36758241758242,1032.466758241758,198.07142857142856,1.8231593406593407,0.0,0.0,NCP
2020-01-04,-5.4418956043956035,-13.45892857142857,1032.3207417582419,152.83928571428572,1.4367216117216113,0.0,0.0,NCP
2020-01-05,-4.613324175824176,-8.041758241758242,1030.3052197802199,183.82142857142856,1.729029304029304,0.0,1.5387179487179485,NCP
